timestamp,source,content,label
2025-07-26T19:01:49.999350,pacman.log,Jul 26 19:01:49	prod1	11875	Failed password for invalid user chen from 68.16.61.69 port 51242 ssh5,1
2025-07-26T19:01:50.379642,journalctl,Jul 26 19:01:49 bharch sudo[55263]:    rksha : TTY=pts/2 ; PWD=/home/rksha/Documents/Projects/log-anamoly-detector/Linux ; USER=root ; COMMAND=/usr/bin/python scripts/sim_ana.py,0
2025-07-26T19:01:50.438301,journalctl,Jul 26 19:01:49 bharch sudo[55263]: pam_unix(sudo:session): session opened for user root(uid=0) by rksha(uid=1000),0
2025-07-26T19:01:54.581243,pacman.log,Jul 26 19:01:54	LabSZ	10310	pam_unix(sshd:session): session closed for user test,0
2025-07-26T19:01:58.463461,pacman.log,Jul 26 19:01:58	LabSZ	22948	Received disconnect from 107.200.207.45: 87: disconnected by user,0
2025-07-26T19:02:00.660545,pacman.log,Jul 26 19:02:00	prod1	12211	Connection closed by 107.163.108.34 [preauth],0
2025-07-26T19:02:03.528082,pacman.log,Jul 26 19:02:03	server	1625	Received disconnect from 102.239.237.93: 15: disconnected by user,0
2025-07-26T19:02:06.532051,pacman.log,Jul 26 19:02:06	server	3994	PAM service(sshd) ignoring max retries; 5 > 2,0
2025-07-26T19:02:09.996182,pacman.log,Jul 26 19:02:09	server	23479	pam_unix(sshd:auth): authentication failure; logname= uid=8 euid=3 tty=ssh ruser= rhost=23.45.196.19,1
2025-07-26T19:02:14.302316,pacman.log,"Jul 26 19:02:14	LabSZ	13457	kernel: panic occurred, switching back to text console",1
2025-07-26T19:02:17.829605,pacman.log,Jul 26 19:02:17	server	17417	pam_unix(sshd:session): session closed for user pgadmin,0
2025-07-26T19:02:22.763589,pacman.log,Jul 26 19:02:22	LabSZ	10128	reverse mapping checking getaddrinfo for ns.randomdomain.com [13.45.211.234] failed - POSSIBLE BREAK-IN ATTEMPT!,1
2025-07-26T19:02:27.253546,pacman.log,Jul 26 19:02:27	testvm	8939	PAM service(sshd) ignoring max retries; 5 > 4,0
2025-07-26T19:02:30.286245,pacman.log,Jul 26 19:02:30	testvm	14158	fatal: Read from socket failed: Connection reset by peer,1
2025-07-26T19:02:32.279145,pacman.log,Jul 26 19:02:32	LabSZ	6098	sudo: 123 : 3 incorrect password attempts ; TTY=pts/2 ; PWD=/home/user2 ; USER=root ; COMMAND=/usr/bin/vim /etc/sudoers,1
2025-07-26T19:02:34.407395,pacman.log,Jul 26 19:02:34	testvm	29516	pam_unix(sshd:session): session opened for user test by (uid=1),0
2025-07-26T19:02:36.604772,journalctl,Jul 26 19:02:36 bharch sudo[55263]: pam_unix(sudo:session): session closed for user root,0
